 105.720,  0.549E+02
 105.730,  0.487E+02
 105.740,  0.431E+02
 105.750,  0.383E+02
 105.760,  0.342E+02
 105.770,  0.306E+02
 105.780,  0.276E+02
 105.790,  0.250E+02
 105.800,  0.227E+02
 105.810,  0.208E+02
 105.820,  0.191E+02
 105.830,  0.176E+02
 105.840,  0.163E+02
 105.850,  0.152E+02
 105.860,  0.143E+02
 105.870,  0.134E+02
 105.880,  0.127E+02
 105.890,  0.120E+02
 105.900,  0.115E+02
 105.910,  0.110E+02
 105.920,  0.106E+02
 105.930,  0.102E+02
 105.940,  0.997E+01
 105.950,  0.976E+01
 105.960,  0.962E+01
 105.970,  0.953E+01
 105.980,  0.952E+01
 105.990,  0.957E+01
 106.000,  0.970E+01
 106.010,  0.991E+01
 106.020,  0.102E+02
 106.030,  0.106E+02
 106.040,  0.112E+02
 106.050,  0.118E+02
 106.060,  0.126E+02
 106.070,  0.136E+02
 106.080,  0.147E+02
 106.090,  0.160E+02
 106.100,  0.174E+02
 106.110,  0.189E+02
 106.120,  0.202E+02
 106.130,  0.212E+02
 106.140,  0.218E+02
 106.150,  0.217E+02
 106.160,  0.211E+02
 106.170,  0.200E+02
 106.180,  0.186E+02
 106.190,  0.169E+02
 106.200,  0.153E+02
 106.210,  0.138E+02
 106.220,  0.124E+02
 106.230,  0.111E+02
 106.240,  0.100E+02
 106.250,  0.909E+01
 106.260,  0.827E+01
 106.270,  0.756E+01
 106.280,  0.694E+01
 106.290,  0.641E+01
 106.300,  0.595E+01
 106.310,  0.554E+01
 106.320,  0.518E+01
 106.330,  0.487E+01
 106.340,  0.459E+01
 106.350,  0.434E+01
 106.360,  0.411E+01
 106.370,  0.391E+01
 106.380,  0.373E+01
 106.390,  0.357E+01
 106.400,  0.342E+01
 106.410,  0.329E+01
 106.420,  0.316E+01
 106.430,  0.305E+01
 106.440,  0.295E+01
 106.450,  0.285E+01
 106.460,  0.276E+01
 106.470,  0.268E+01
 106.480,  0.261E+01
 106.490,  0.254E+01
 106.500,  0.247E+01
 106.510,  0.242E+01
 106.520,  0.236E+01
 106.530,  0.231E+01
 106.540,  0.227E+01
 106.550,  0.223E+01
 106.560,  0.219E+01
 106.570,  0.215E+01
 106.580,  0.212E+01
 106.590,  0.209E+01
 106.600,  0.206E+01
 106.610,  0.204E+01
 106.620,  0.202E+01
 106.630,  0.200E+01
 106.640,  0.198E+01
 106.650,  0.196E+01
 106.660,  0.194E+01
 106.670,  0.193E+01
 106.680,  0.192E+01
 106.690,  0.191E+01
 106.700,  0.190E+01
 106.710,  0.190E+01
 106.720,  0.190E+01
 106.730,  0.190E+01
 106.740,  0.191E+01
 106.750,  0.192E+01
 106.760,  0.193E+01
 106.770,  0.195E+01
 106.780,  0.197E+01
 106.790,  0.200E+01
 106.800,  0.203E+01
 106.810,  0.206E+01
 106.820,  0.210E+01
 106.830,  0.215E+01
 106.840,  0.221E+01
 106.850,  0.227E+01
 106.860,  0.234E+01
 106.870,  0.243E+01
 106.880,  0.252E+01
 106.890,  0.263E+01
 106.900,  0.276E+01
 106.910,  0.291E+01
 106.920,  0.308E+01
 106.930,  0.328E+01
 106.940,  0.351E+01
 106.950,  0.378E+01
 106.960,  0.410E+01
 106.970,  0.447E+01
 106.980,  0.491E+01
 106.990,  0.543E+01
 107.000,  0.604E+01
 107.010,  0.676E+01
